qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
111,414360.0,20.0,166.6,430285.56,2870.44,15925.56,20.58,101.0,101.0,0.9503293037414551,2.4182231426239014,0.10010695457458496,486.1411933898926,0.0019965171813964844,153,0.5
111,283160.0,20.0,101.0,298921.96,2232.04,15761.96,20.58,1.0,1.0,0.04693245887756348,2.5197765827178955,0.09878420829772949,0.8000266551971436,0.0019457340240478516,153,1.0
111,406880.0,20.0,162.86,422810.76,4148.24,15930.76,20.58,763.0,763.0,1.898566484451294,2.4097394943237305,0.09550762176513672,912.4635727405548,0.0027053356170654297,154,0.0
111,412480.0,20.0,165.66,428407.56,15525.44,15927.56,20.58,1069.0,1069.0,0.9770684242248535,2.429340124130249,0.10027480125427246,374.63248777389526,0.0026149749755859375,154,0.5
111,399480.0,20.0,159.16,415243.96,4293.04,15763.96,20.58,1.0,1.0,0.05603599548339844,2.285966634750366,0.10445523262023926,0.9845221042633057,0.0020117759704589844,154,1.0
111,415680.0,20.0,167.26,431610.76,5469.24,15930.76,20.58,1126.0,1126.0,1.9482181072235107,4.5678629875183105,0.09664106369018555,1006.2131612300873,0.0019931793212890625,155,0.0
111,541520.0,20.0,230.18,557289.56,12697.44,15769.56,20.58,48.0,48.0,0.9985620975494385,2.2969186305999756,0.10135173797607422,516.8698825836182,0.0020189285278320312,155,0.5
111,209800.0,20.0,64.32,225727.16,1712.84,15927.16,20.58,28.0,28.0,0.04707002639770508,2.3257405757904053,0.10293078422546387,0.5172295570373535,0.0017728805541992188,155,1.0
111,540160.0,20.0,229.5,555920.36,17383.64,15760.36,20.58,72.0,72.0,1.9610936641693115,2.4409890174865723,0.10146975517272949,385.6275339126587,0.001995563507080078,156,0.0
111,408720.0,20.0,163.78,424645.16,6135.84,15925.16,20.58,21.0,21.0,1.0079481601715088,2.414525032043457,0.10371112823486328,262.9170572757721,0.0019352436065673828,156,0.5
111,334280.0,20.0,126.56,350038.36,3546.64,15758.36,20.58,85.0,85.0,0.04785442352294922,2.429887294769287,0.10707497596740723,0.5783238410949707,0.001352071762084961,156,1.0
111,410280.0,20.0,164.56,426207.96,4547.04,15927.96,20.58,24.0,24.0,1.985405445098877,2.4421231746673584,0.10221052169799805,659.3415954113007,0.0019118785858154297,157,0.0
111,528720.0,20.0,223.78,544489.96,13161.04,15769.96,20.58,63.0,63.0,1.0209379196166992,5.170531988143921,0.1058499813079834,152.29403018951416,0.0,157,0.5
111,245360.0,20.0,82.1,261286.76,2254.24,15926.76,20.58,42.0,42.0,0.013115644454956055,2.0611464977264404,0.047640085220336914,0.34384632110595703,0.0,157,1.0
111,418200.0,20.0,168.52,434126.36,4377.64,15926.36,20.58,643.0,643.0,0.5829381942749023,2.0367636680603027,0.04687333106994629,292.1408624649048,0.0010123252868652344,158,0.0
111,521920.0,20.0,220.38,537687.56,13955.44,15767.56,20.58,12.0,12.0,0.6465253829956055,2.212266683578491,0.0901327133178711,279.5587697029114,0.1368265151977539,158,0.5
111,243360.0,20.0,81.1,259288.76,1770.24,15928.76,20.58,348.0,348.0,0.14382076263427734,2.6612746715545654,0.08189845085144043,1.1773746013641357,0.001992464065551758,158,1.0
111,526480.0,20.0,222.66,542249.16,13394.84,15769.16,20.58,155.0,155.0,1.0509881973266602,2.0264546871185303,0.07187747955322266,712.8533434867859,0.06614947319030762,159,0.0
111,414560.0,20.0,166.7,430487.56,4686.44,15927.56,20.58,852.0,852.0,0.508634090423584,2.3726744651794434,0.0783989429473877,197.21817636489868,0.014668941497802734,159,0.5
111,262520.0,20.0,90.68,278280.36,2419.64,15760.36,20.58,1.0,1.0,0.037342071533203125,2.339121103286743,0.07110357284545898,0.41643643379211426,0.0009984970092773438,159,1.0
111,414600.0,20.0,166.72,430528.36,4286.64,15928.36,20.58,510.0,510.0,0.8323333263397217,41.065138816833496,0.07333183288574219,223.76494359970093,0.12168717384338379,160,0.0
111,530120.0,20.0,224.48,545887.96,11081.04,15767.96,20.58,26.0,26.0,0.6101565361022949,2.770012378692627,0.0912020206451416,165.11285948753357,0.0020835399627685547,160,0.5
111,212200.0,20.0,65.52,228126.36,2197.64,15926.36,20.58,48.0,48.0,0.047167301177978516,2.385037899017334,0.06989598274230957,0.31352734565734863,0.004004240036010742,160,1.0
111,410080.0,20.0,164.46,426012.76,4456.24,15932.76,20.58,55.0,55.0,0.954110860824585,2.4881060123443604,0.0676276683807373,524.887936592102,0.0820009708404541,161,0.0
111,526400.0,20.0,222.62,542158.36,16396.64,15758.36,20.58,52.0,52.0,0.6356542110443115,2.779515504837036,0.09262824058532715,78.30903887748718,0.0039980411529541016,161,0.5
111,300600.0,20.0,109.72,316528.36,1695.64,15928.36,20.58,91.0,91.0,0.05610060691833496,2.367414951324463,0.07399964332580566,0.32578349113464355,0.001998424530029297,161,1.0
111,546040.0,20.0,232.44,561803.96,15912.04,15763.96,20.58,15.0,15.0,0.7651882171630859,2.3546695709228516,0.07367849349975586,257.3060464859009,0.0009961128234863281,162,0.0
111,415280.0,20.0,167.06,431203.96,4451.04,15923.96,20.58,200.0,200.0,0.54146409034729,2.155092239379883,0.06876683235168457,265.0219314098358,0.005114555358886719,162,0.5
111,274200.0,20.0,96.52,289961.16,3688.84,15761.16,20.58,21.0,21.0,0.03234696388244629,2.218456268310547,0.07351994514465332,0.41698694229125977,0.001573324203491211,162,1.0
111,415720.0,20.0,167.28,431647.96,5723.04,15927.96,20.58,702.0,702.0,0.9149520397186279,2.559007406234741,0.07407641410827637,814.2756745815277,0.281893253326416,163,0.0
111,536000.0,20.0,227.42,551764.76,14466.24,15764.76,20.58,462.0,462.0,0.7288663387298584,3.5165488719940186,0.09994792938232422,255.17880177497864,0.018468379974365234,163,0.5
111,226720.0,20.0,72.78,242648.36,1570.64,15928.36,20.58,205.0,205.0,0.06245899200439453,2.427722454071045,0.07979822158813477,0.44737911224365234,0.004002571105957031,163,1.0
111,541000.0,20.0,229.92,556768.76,11515.24,15768.76,20.58,1.0,1.0,0.3879683017730713,7.381376028060913,0.03311944007873535,130.30177569389343,0.023296594619750977,164,0.5
111,242920.0,20.0,80.88,258844.76,1959.24,15924.76,20.58,511.0,511.0,0.01828479766845703,2.286496639251709,0.04966259002685547,0.2661151885986328,0.0010483264923095703,164,1.0
111,535840.0,20.0,227.34,551604.36,12000.64,15764.36,20.58,1.0,1.0,0.3232545852661133,2.1556100845336914,0.031255245208740234,68.83155465126038,0.0,165,0.5
111,273760.0,20.0,96.3,289687.56,2458.44,15927.56,20.58,266984.0,266984.0,0.01580643653869629,2.215773105621338,0.033061981201171875,0.3904457092285156,0.0,165,1.0
111,521160.0,20.0,220.0,536920.76,11605.24,15760.76,20.58,813.0,813.0,0.3364548683166504,1.9517581462860107,0.024860382080078125,92.60033130645752,0.0,166,0.5
111,317200.0,20.0,118.02,333125.56,1911.44,15925.56,20.58,500.0,500.0,0.01658344268798828,2.1839935779571533,0.03934216499328613,0.1381359100341797,0.0,166,1.0
111,542960.0,20.0,230.9,558731.16,11285.84,15771.16,20.58,164.0,164.0,0.36622071266174316,1.8973362445831299,0.037962913513183594,378.92049169540405,0.0019981861114501953,167,0.5
111,231560.0,20.0,75.2,247486.76,2575.24,15926.76,20.58,1612.0,1612.0,0.05940604209899902,3.1635169982910156,0.0862581729888916,0.42636728286743164,0.002000570297241211,167,1.0
111,535560.0,20.0,227.2,551323.56,15128.44,15763.56,20.58,1017.0,1017.0,1.1498892307281494,2.097299098968506,0.08873224258422852,1013.1239054203033,0.0019991397857666016,168,0.5
111,248360.0,20.0,83.6,264287.16,1732.84,15927.16,20.58,357.0,357.0,0.1437239646911621,6.706316232681274,0.27523255348205566,0.696746826171875,0.0019888877868652344,168,1.0
111,211000.0,20.0,64.92,226927.16,1693.84,15927.16,20.58,732.0,732.0,0.061156272888183594,3.4883079528808594,0.0663001537322998,0.24212169647216797,0.0,169,1.0
111,243560.0,20.0,81.2,259487.16,1812.84,15927.16,20.58,22.0,22.0,0.054247140884399414,2.6752707958221436,0.12407565116882324,0.37233924865722656,0.0,170,1.0
111,253000.0,20.0,85.92,268762.76,2629.24,15762.76,20.58,24.0,24.0,0.10872292518615723,2.9403133392333984,0.11615896224975586,0.4004087448120117,0.0,171,1.0
111,228640.0,20.0,73.74,244567.56,1767.44,15927.56,20.58,105.0,105.0,0.0538485050201416,2.2425763607025146,0.08407831192016602,0.25618720054626465,0.0,172,1.0
111,316240.0,20.0,117.54,332167.96,1851.04,15927.96,20.58,7.0,7.0,0.01649332046508789,2.266296148300171,0.05638456344604492,0.6272790431976318,0.0,173,1.0
111,274760.0,20.0,96.8,290523.16,3325.84,15763.16,20.58,261.0,261.0,0.016204118728637695,2.089771032333374,0.0473024845123291,0.19639992713928223,0.0010001659393310547,174,1.0
111,314400.0,20.0,116.62,330327.16,1932.84,15927.16,20.58,88.0,88.0,0.019812583923339844,2.674095392227173,0.17357659339904785,0.5144944190979004,0.001520395278930664,175,1.0
111,310480.0,20.0,114.66,326405.56,1993.44,15925.56,20.58,23.0,23.0,0.03126931190490723,2.6874196529388428,0.11496400833129883,0.49936747550964355,0.0,176,1.0
111,226680.0,20.0,72.76,242606.76,1275.24,15926.76,20.58,91.0,91.0,0.08380722999572754,2.7910592555999756,0.11284852027893066,0.4285757541656494,0.0030410289764404297,177,1.0
111,245240.0,20.0,82.04,261002.36,2843.64,15762.36,20.58,1.0,1.0,0.06699776649475098,5.046508550643921,0.5064036846160889,1.2133610248565674,0.0019981861114501953,178,1.0
111,246160.0,20.0,82.5,262087.56,1976.44,15927.56,20.58,1.0,1.0,0.06886076927185059,3.0033092498779297,0.2186729907989502,2.322021722793579,0.001978158950805664,179,1.0
111,266640.0,20.0,92.74,282402.36,2728.64,15762.36,20.58,1.0,1.0,0.05785202980041504,2.614722728729248,0.2525639533996582,0.46085166931152344,0.0,180,1.0
111,304360.0,20.0,111.6,320287.16,1534.84,15927.16,20.58,1.0,1.0,0.07835865020751953,5.606962442398071,0.7222018241882324,1.3935513496398926,0.0,181,1.0
111,193720.0,20.0,56.28,209483.56,4542.44,15763.56,20.58,54.0,54.0,0.25186824798583984,5.834672689437866,0.2503702640533447,1.0355019569396973,0.002318859100341797,182,1.0
111,245800.0,20.0,82.32,261725.96,2269.04,15925.96,20.58,1.0,1.0,0.06694388389587402,5.018024206161499,0.14397716522216797,0.7390842437744141,0.003069639205932617,183,1.0
111,345040.0,20.0,131.94,360803.16,3389.84,15763.16,20.58,1.0,1.0,0.06169295310974121,4.37784218788147,0.11786508560180664,0.4687464237213135,0.002972841262817383,184,1.0
111,311280.0,20.0,115.06,327204.36,2058.64,15924.36,20.58,60.0,60.0,0.08593869209289551,5.884553909301758,0.09465718269348145,2.3853139877319336,0.0030100345611572266,185,1.0
111,351000.0,20.0,134.92,366763.56,3659.44,15763.56,20.58,22.0,22.0,0.20769476890563965,5.094183683395386,0.24971318244934082,0.968238115310669,0.0,186,1.0
111,251520.0,20.0,85.18,267447.96,1864.04,15927.96,20.58,24.0,24.0,0.10962271690368652,3.9996697902679443,0.2795419692993164,0.6959536075592041,0.0029611587524414062,187,1.0
111,363600.0,20.0,141.22,379362.76,4055.24,15762.76,20.58,1.0,1.0,0.07034635543823242,3.661358594894409,0.09033632278442383,0.6501848697662354,0.003000020980834961,188,1.0
111,312640.0,20.0,115.74,328567.96,1813.04,15927.96,20.58,62.0,62.0,0.1298518180847168,4.497284650802612,0.755720853805542,1.083618402481079,0.0,189,1.0
111,188680.0,20.0,53.76,204443.56,4680.44,15763.56,20.58,8.0,8.0,0.20456981658935547,8.268430233001709,0.09435606002807617,13.959943294525146,0.03799867630004883,190,1.0
111,235840.0,20.0,77.34,251767.16,1931.84,15927.16,20.58,1.0,1.0,0.23582768440246582,4.533373832702637,0.6402134895324707,1.0402557849884033,0.0,191,1.0
111,355520.0,20.0,137.18,371282.36,3049.64,15762.36,20.58,141.0,141.0,0.1408548355102539,6.226765871047974,0.28350377082824707,1.0473663806915283,0.001997232437133789,192,1.0
111,250640.0,20.0,84.74,266567.56,1947.44,15927.56,20.58,1.0,1.0,0.14168357849121094,6.84660792350769,0.6296281814575195,4.377337455749512,0.001992464065551758,193,1.0
111,383360.0,20.0,151.1,399122.76,3745.24,15762.76,20.58,1.0,1.0,0.13337111473083496,7.101301431655884,0.9585709571838379,1.0491063594818115,0.0029964447021484375,194,1.0
111,209320.0,20.0,64.08,225247.16,2181.84,15927.16,20.58,1.0,1.0,0.13796281814575195,7.192190170288086,0.805748462677002,2.339524984359741,0.0029914379119873047,195,1.0
111,286440.0,20.0,102.64,302203.96,3825.04,15763.96,20.58,472.0,472.0,0.14091038703918457,11.59847116470337,0.2680351734161377,1.0983238220214844,0.003002643585205078,196,1.0
111,250640.0,20.0,84.74,266567.56,2133.44,15927.56,20.58,20.0,20.0,0.08161783218383789,3.2413437366485596,0.3702390193939209,0.8881075382232666,0.0030007362365722656,197,1.0
111,252200.0,20.0,85.52,268128.36,1945.64,15928.36,20.58,1.0,1.0,0.15741324424743652,3.9468672275543213,0.23652410507202148,6.022161960601807,0.0,198,1.0
111,432400.0,20.0,175.62,448163.56,3488.44,15763.56,20.58,1.0,1.0,0.1413421630859375,5.136997938156128,1.1005885601043701,1.466491937637329,0.00611114501953125,199,1.0
111,317840.0,20.0,118.34,333764.76,2126.24,15924.76,20.58,1.0,1.0,0.15489768981933594,6.165446519851685,0.5228235721588135,0.561826229095459,0.0,200,1.0
111,206040.0,20.0,62.44,221804.76,3104.24,15764.76,20.58,22.0,22.0,0.11054801940917969,6.165747880935669,0.6134517192840576,0.7378606796264648,0.001994609832763672,201,1.0
111,248160.0,20.0,83.5,264085.56,2365.44,15925.56,20.58,428.0,428.0,0.11959576606750488,7.018789291381836,0.3776438236236572,7.3735737800598145,0.015630722045898438,202,1.0
111,280720.0,20.0,99.78,296483.56,2414.44,15763.56,20.58,1.0,1.0,0.15780949592590332,5.367782354354858,0.3709540367126465,11.121887445449829,0.015622138977050781,203,1.0
111,294160.0,20.0,106.5,310089.16,1984.84,15929.16,20.58,1.0,1.0,0.15695619583129883,7.619486331939697,1.5027885437011719,2.2032582759857178,0.002001523971557617,204,1.0
111,283120.0,20.0,100.98,298882.76,2847.24,15762.76,20.58,1.0,1.0,0.15269041061401367,8.239329099655151,0.945216178894043,0.8641693592071533,0.0019991397857666016,205,1.0
111,326160.0,20.0,122.5,342086.36,2542.64,15926.36,20.58,73.0,73.0,0.29031872749328613,6.983095169067383,0.8556690216064453,2.9279942512512207,0.015631914138793945,206,1.0
111,244440.0,20.0,81.64,260201.96,2857.04,15761.96,20.58,27.0,27.0,0.15767502784729004,3.6753194332122803,0.20170235633850098,0.9584732055664062,0.002975940704345703,207,1.0
111,327440.0,20.0,123.14,343367.16,1610.84,15927.16,20.58,52.0,52.0,0.07103443145751953,4.0793280601501465,0.14096903800964355,0.41739463806152344,0.0,208,1.0
111,277880.0,20.0,98.36,293641.16,2691.84,15761.16,20.58,348.0,348.0,0.09422612190246582,2.4375181198120117,0.13614177703857422,0.6452288627624512,0.006498813629150391,209,1.0
111,326040.0,20.0,122.44,341965.96,1363.04,15925.96,20.58,29.0,29.0,0.0885016918182373,2.6613926887512207,0.13268232345581055,0.4733273983001709,0.0,210,1.0
111,363120.0,20.0,140.98,378882.36,3351.64,15762.36,20.58,30.0,30.0,0.05090022087097168,2.0434489250183105,0.05775189399719238,0.2134103775024414,0.00115966796875,211,1.0
111,319960.0,20.0,119.4,335723.16,2723.84,15763.16,20.58,16.0,16.0,0.019826889038085938,3.7620949745178223,0.061144351959228516,0.22681427001953125,0.0,212,1.0
111,205840.0,20.0,62.34,221767.96,1258.04,15927.96,20.58,26.0,26.0,0.03350377082824707,2.1829919815063477,0.0667424201965332,0.402752161026001,0.0,213,1.0
111,210160.0,20.0,64.5,226086.76,1777.24,15926.76,20.58,34.0,34.0,0.08972477912902832,2.676365375518799,0.15138649940490723,0.44091320037841797,0.0012140274047851562,214,1.0
111,245400.0,20.0,82.12,261325.56,1899.44,15925.56,20.58,1.0,1.0,0.04876708984375,2.115931510925293,0.09609127044677734,0.288527250289917,0.002763032913208008,215,1.0
111,326520.0,20.0,122.68,342281.16,2826.84,15761.16,20.58,55.0,55.0,0.07324671745300293,2.1181142330169678,0.1826329231262207,0.521453857421875,0.0020110607147216797,216,1.0
111,307280.0,20.0,113.06,323207.56,1170.44,15927.56,20.58,1.0,1.0,0.08208394050598145,2.296844959259033,0.0707998275756836,0.31647562980651855,0.0,217,1.0
111,248600.0,20.0,83.72,264526.76,1951.24,15926.76,20.58,137.0,137.0,0.07300138473510742,2.433558464050293,0.09888935089111328,0.29378747940063477,0.015622138977050781,218,1.0
111,385240.0,20.0,152.04,401005.16,3583.84,15765.16,20.58,1.0,1.0,0.1177375316619873,2.3234474658966064,0.08271980285644531,0.3441276550292969,0.0,219,1.0
111,328440.0,20.0,123.64,344367.16,1544.84,15927.16,20.58,99.0,99.0,0.07651662826538086,2.6508615016937256,0.15781688690185547,0.4946911334991455,0.0,220,1.0
111,270680.0,20.0,94.76,286443.56,2130.44,15763.56,20.58,626.0,626.0,0.06575870513916016,2.2941229343414307,0.1630547046661377,1.676377296447754,0.0,221,1.0
111,254160.0,20.0,86.5,270087.96,2976.04,15927.96,20.58,42.0,42.0,0.04726672172546387,2.2729969024658203,0.11733317375183105,0.31439757347106934,0.0020020008087158203,222,1.0
111,371000.0,20.0,144.92,386763.16,3678.84,15763.16,20.58,1.0,1.0,0.0655663013458252,8.004769086837769,0.1271071434020996,0.4136385917663574,0.0,223,1.0
111,332600.0,20.0,125.72,348525.56,2282.44,15925.56,20.58,18.0,18.0,0.06844305992126465,4.508382558822632,0.14167332649230957,0.5666594505310059,0.0018527507781982422,224,1.0
111,209880.0,20.0,64.36,225806.76,2135.24,15926.76,20.58,9.0,9.0,0.07144689559936523,4.577023506164551,0.16199636459350586,0.6421248912811279,0.0019974708557128906,225,1.0
111,349960.0,20.0,134.4,365722.76,4850.24,15762.76,20.58,581.0,581.0,0.09900069236755371,4.012453317642212,0.0824441909790039,0.6058952808380127,0.0012743473052978516,226,1.0
111,253600.0,20.0,86.22,269525.96,2551.04,15925.96,20.58,35.0,35.0,0.04256272315979004,3.8505983352661133,0.06656503677368164,0.6332032680511475,0.0,227,1.0
111,318440.0,20.0,118.64,334201.16,3127.84,15761.16,20.58,73.0,73.0,0.0630788803100586,3.8884623050689697,0.14643096923828125,0.4014902114868164,0.00400543212890625,228,1.0
111,256280.0,20.0,87.56,272207.56,2264.44,15927.56,20.58,164.0,164.0,0.04516458511352539,2.633695363998413,0.16660165786743164,0.5334105491638184,0.01591348648071289,229,1.0
111,358480.0,20.0,138.66,374240.36,4238.64,15760.36,20.58,1.0,1.0,0.12996363639831543,2.858508348464966,0.17184138298034668,0.6230015754699707,0.0,230,1.0
111,247480.0,20.0,83.16,263409.96,1494.04,15929.96,20.58,497.0,497.0,0.09399890899658203,2.244352340698242,0.15030121803283691,1.5500304698944092,0.0007343292236328125,231,1.0
111,295160.0,20.0,107.0,311087.16,1205.84,15927.16,20.58,551.0,551.0,0.13003182411193848,2.63097882270813,0.1021280288696289,0.60024094581604,0.0013620853424072266,232,1.0
111,366280.0,20.0,142.56,382041.56,3578.44,15761.56,20.58,1.0,1.0,0.0428464412689209,2.3428454399108887,0.15735411643981934,0.5826592445373535,0.0,233,1.0
111,328560.0,20.0,123.7,344486.76,2309.24,15926.76,20.58,1.0,1.0,0.11728835105895996,2.71677303314209,0.19455623626708984,0.555156946182251,0.0,234,1.0
111,360320.0,20.0,139.58,376081.16,6194.84,15761.16,20.58,29.0,29.0,0.08263444900512695,2.764251947402954,0.21569180488586426,1.2200419902801514,0.0,235,1.0
111,313120.0,20.0,115.98,329047.16,1951.84,15927.16,20.58,21.0,21.0,0.09597444534301758,2.5531153678894043,0.16646671295166016,0.6125586032867432,0.0020101070404052734,236,1.0
111,271240.0,20.0,95.04,287002.76,3341.24,15762.76,20.58,608.0,608.0,0.09665322303771973,7.8035643100738525,0.16646647453308105,0.7999668121337891,0.0020003318786621094,237,1.0
111,210320.0,20.0,64.58,226082.36,3245.64,15762.36,20.58,1.0,1.0,0.08368039131164551,2.661177396774292,0.17791104316711426,0.9888496398925781,0.0024785995483398438,238,1.0
111,244760.0,20.0,81.8,260687.56,1386.44,15927.56,20.58,773.0,773.0,0.08328604698181152,2.553981065750122,0.19685935974121094,2.6965079307556152,0.0,239,1.0
111,234840.0,20.0,76.84,250765.96,1578.04,15925.96,20.58,105.0,105.0,0.0850229263305664,2.583707094192505,0.22255229949951172,1.5581352710723877,0.0,240,1.0
111,398160.0,20.0,158.5,413920.76,4026.24,15760.76,20.58,68.0,68.0,0.054579734802246094,2.464078187942505,0.1862931251525879,1.3520729541778564,0.0,241,1.0
111,238560.0,20.0,78.7,254485.96,2160.04,15925.96,20.58,19.0,19.0,0.09418797492980957,2.675436019897461,0.17821025848388672,1.902022123336792,0.0,242,1.0
111,363840.0,20.0,141.34,379603.56,3995.44,15763.56,20.58,110.0,110.0,0.1155862808227539,2.90000581741333,0.18336987495422363,0.6499710083007812,0.0,243,1.0
111,331760.0,20.0,125.3,347686.36,2718.64,15926.36,20.58,20.0,20.0,0.07781410217285156,2.9166717529296875,0.18341732025146484,1.0853476524353027,0.0010347366333007812,244,1.0
111,356560.0,20.0,137.7,372320.36,4191.64,15760.36,20.58,23.0,23.0,0.10822343826293945,2.8995649814605713,0.21863174438476562,0.6654293537139893,0.0,245,1.0
111,284200.0,20.0,101.52,300125.96,2509.04,15925.96,20.58,311.0,311.0,0.0666351318359375,2.900378704071045,0.2531585693359375,4.529431104660034,0.0,246,1.0
111,424880.0,20.0,171.86,440641.16,3846.84,15761.16,20.58,13.0,13.0,0.11181640625,3.070035696029663,0.21970558166503906,1.4442622661590576,0.0132904052734375,247,1.0
111,259920.0,20.0,89.38,275847.96,2526.04,15927.96,20.58,1.0,1.0,0.10071730613708496,2.980910301208496,0.23099303245544434,0.9177186489105225,0.0,248,1.0
111,291720.0,20.0,105.28,307482.76,3056.24,15762.76,20.58,14.0,14.0,0.08486104011535645,2.740821361541748,0.21127653121948242,4.602008104324341,0.0,249,1.0
111,259040.0,20.0,88.94,274966.36,1607.64,15926.36,20.58,19.0,19.0,0.11586546897888184,2.6655125617980957,0.2195291519165039,2.719196081161499,0.0,250,1.0
111,296080.0,20.0,107.46,311842.76,4137.24,15762.76,20.58,15.0,15.0,0.08832120895385742,2.76313853263855,0.19997954368591309,0.7169394493103027,0.0,251,1.0
111,205000.0,20.0,61.92,220927.96,10774.04,15927.96,20.58,360.0,360.0,0.10000967979431152,3.03326678276062,0.11662030220031738,3.366753339767456,0.0,252,1.0
111,235040.0,20.0,76.94,250803.96,4074.04,15763.96,20.58,14.0,14.0,0.0999763011932373,3.0665292739868164,0.11827611923217773,0.4561641216278076,0.0006091594696044922,253,1.0
111,274560.0,20.0,96.7,290488.76,1976.24,15928.76,20.58,542.0,542.0,0.1166539192199707,9.203270673751831,0.19671392440795898,0.6999778747558594,0.0,254,1.0
111,213800.0,20.0,66.32,229725.96,1681.04,15925.96,20.58,1.0,1.0,0.09203910827636719,2.9209673404693604,0.1622629165649414,3.1501550674438477,0.01596999168395996,255,1.0
111,258640.0,20.0,88.74,274566.36,2518.64,15926.36,20.58,17.0,17.0,0.09986495971679688,2.8833703994750977,0.2166733741760254,0.7666993141174316,0.0,256,1.0
111,256920.0,20.0,87.88,272847.56,2583.44,15927.56,20.58,1.0,1.0,0.15004682540893555,2.8499951362609863,0.24996638298034668,4.068405628204346,0.0,257,1.0
111,252840.0,20.0,85.84,268766.76,2133.24,15926.76,20.58,42.0,42.0,0.09975957870483398,2.8094630241394043,0.22390079498291016,0.8077552318572998,0.0,258,1.0
111,324760.0,20.0,121.8,340687.96,2347.04,15927.96,20.58,15.0,15.0,0.1166224479675293,2.783405303955078,0.24137139320373535,1.2081782817840576,0.0,259,1.0
111,355680.0,20.0,137.26,371440.76,4758.24,15760.76,20.58,28.0,28.0,0.15125441551208496,2.7980034351348877,0.19980216026306152,0.7745509147644043,0.0,260,1.0
111,262400.0,20.0,90.62,278325.96,2579.04,15925.96,20.58,1.0,1.0,0.0655663013458252,2.583746910095215,0.216627836227417,0.8500020503997803,0.0,261,1.0
111,218720.0,20.0,68.78,234645.56,2026.44,15925.56,20.58,658.0,658.0,0.11653256416320801,4.650050163269043,0.20002198219299316,2.3333828449249268,0.00070953369140625,262,1.0
111,256720.0,20.0,87.78,272482.36,3155.64,15762.36,20.58,644.0,644.0,0.13333797454833984,4.866747856140137,0.23326444625854492,0.8833374977111816,0.0,263,1.0
111,262560.0,20.0,90.7,278485.96,2412.04,15925.96,20.58,25.0,25.0,0.11252641677856445,4.762466669082642,0.2567875385284424,1.0516235828399658,0.0,264,1.0
111,335440.0,20.0,127.14,351366.76,2392.24,15926.76,20.58,1.0,1.0,0.10997676849365234,4.339920997619629,0.17261505126953125,0.6091184616088867,0.0,265,1.0
111,263080.0,20.0,90.96,279007.56,2596.44,15927.56,20.58,20.0,20.0,0.1332240104675293,4.716616868972778,0.23332691192626953,1.6667487621307373,0.0,266,1.0
111,196360.0,20.0,57.6,212287.96,1764.04,15927.96,20.58,24.0,24.0,0.08479189872741699,4.587407827377319,0.29374217987060547,11.087866067886353,0.0,267,1.0
111,307680.0,20.0,113.26,323606.36,2308.64,15926.36,20.58,77.0,77.0,0.10655498504638672,5.043662786483765,0.2677586078643799,1.8549845218658447,0.0166780948638916,268,1.0
111,328240.0,20.0,123.54,344167.56,2805.44,15927.56,20.58,1.0,1.0,0.11659383773803711,4.533327579498291,0.2579641342163086,0.9535040855407715,0.0,269,1.0
111,274880.0,20.0,96.86,290643.16,6433.84,15763.16,20.58,17.0,17.0,0.10074162483215332,5.100003242492676,0.28333497047424316,1.224616289138794,0.0,270,1.0
111,312440.0,20.0,115.64,328366.76,2445.24,15926.76,20.58,92.0,92.0,0.1500072479248047,4.833394765853882,0.24996042251586914,0.8667025566101074,0.0,271,1.0
111,238560.0,20.0,78.7,254487.16,2139.84,15927.16,20.58,181.0,181.0,0.10426831245422363,7.080770254135132,0.27732133865356445,1.4393095970153809,0.0,272,1.0
111,349800.0,20.0,134.32,365727.16,1960.84,15927.16,20.58,26.0,26.0,0.13333725929260254,2.9673898220062256,0.26663827896118164,1.2500011920928955,0.02539658546447754,273,1.0
111,411880.0,20.0,165.36,427641.56,3574.44,15761.56,20.58,1.0,1.0,0.18323087692260742,3.0182149410247803,0.17117047309875488,1.3619437217712402,0.0,274,1.0
111,321520.0,20.0,120.18,337444.76,2191.24,15924.76,20.58,48.0,48.0,0.08938360214233398,6.910983562469482,0.1333770751953125,0.683262825012207,0.0,275,1.0
111,246120.0,20.0,82.48,262048.76,1289.24,15928.76,20.58,47.0,47.0,0.049857378005981445,2.283477783203125,0.10503125190734863,0.7786502838134766,0.0,276,1.0
111,437200.0,20.0,178.02,452963.16,4530.84,15763.16,20.58,1.0,1.0,0.08370804786682129,2.6897222995758057,0.2906680107116699,2.1169216632843018,0.0,277,1.0
111,304040.0,20.0,111.44,319967.96,1275.04,15927.96,20.58,1.0,1.0,0.09995746612548828,2.5330522060394287,0.2670328617095947,1.0832736492156982,0.0,278,1.0
111,259040.0,20.0,88.94,274967.96,1720.04,15927.96,20.58,1066.0,1066.0,0.09986281394958496,2.696385622024536,0.13486003875732422,5.282531976699829,0.0,279,1.0
